    1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85            
 20 0.169867158 0.182042256 0.195085391 0.207892910 0.220857531 0.232800364 0.243436113 0.251020640 0.256228119 0.261450559 0.266440123 0.271332085 0.276181579 0.280397177 0.285207212 0.289584905 0.294073343 0.298577249 0.303251266 0.307550341 0.311659873 0.315938771 0.320147276 0.324454039 0.329233229 0.333585173 0.338084877 0.342100322 0.346448809 0.351008356 0.355365247 0.359842360 0.363946766 0.368200034 0.372494400 0.376859725 0.381166279 0.385042101 0.388820320 0.392739475 0.396255910 0.400318980 0.403885663 0.407244742 0.410439312 0.413918823 0.416758686 0.419951290 0.422918588 0.427341282 0.433514208 0.438795090 0.444438457 0.449724495 0.455548853 0.461354196 0.467381150 0.473491043 0.479718357 0.486024827 0.492151827 0.498604417 0.505424321 0.512159646 0.519124508 0.525950789 0.533220470 0.540459037 0.547605574 0.555290878 0.562803805 0.570765316 0.578414857 0.586527944 0.594395041 0.602535844 0.610452950 0.618639052 0.626874089 0.630972922 0.632655978 0.654332995 0.659416199 0.661421955 0.681463242   
 21 0.165851340 0.177787527 0.190577194 0.203142419 0.215866715 0.227597371 0.238054425 0.245516285 0.250639766 0.255778670 0.260690719 0.265508026 0.270284444 0.274441302 0.279180557 0.283497274 0.287923038 0.292364508 0.296973139 0.301215172 0.305272073 0.309495389 0.313650131 0.317901641 0.322616547 0.326913297 0.331355304 0.335323036 0.339617670 0.344119608 0.348423302 0.352845222 0.356901973 0.361105114 0.365348846 0.369662464 0.373918802 0.377752811 0.381491244 0.385368198 0.388850123 0.392868668 0.396400183 0.399728030 0.402894527 0.406340748 0.409159034 0.412323684 0.415267110 0.419654459 0.425775170 0.431019604 0.436619699 0.441868544 0.447645873 0.453404158 0.459380001 0.465436995 0.471609056 0.477858633 0.483931363 0.490323871 0.497077286 0.503747165 0.510642409 0.517401099 0.524595678 0.531759322 0.538832068 0.546434581 0.553867340 0.561741173 0.569307745 0.577330291 0.585110545 0.593159974 0.600989044 0.609082639 0.617224395 0.621293187 0.622982681 0.644360721 0.649398208 0.651404619 0.671173692   
 22 0.162066102 0.173778459 0.186330810 0.198669448 0.211169198 0.222702011 0.232992828 0.240340889 0.245386332 0.250447839 0.255288005 0.260036230 0.264745206 0.268847913 0.273521841 0.277782440 0.282150447 0.286534488 0.291082978 0.295272648 0.299281299 0.303453624 0.307559192 0.311760068 0.316415906 0.320662111 0.325051218 0.328975528 0.333220869 0.337669969 0.341924995 0.346296370 0.350309700 0.354467005 0.358664453 0.362930804 0.367141187 0.370937169 0.374639422 0.378477931 0.381928533 0.385906428 0.389405966 0.392705560 0.395846575 0.399262488 0.402061373 0.405200630 0.408122391 0.412477583 0.418550640 0.423761845 0.429322243 0.434536606 0.440270156 0.445984364 0.451911896 0.457918704 0.464038044 0.470232964 0.476253152 0.482587278 0.489275843 0.495881438 0.502708077 0.509399474 0.516519070 0.523607492 0.530605435 0.538124204 0.545475006 0.553259015 0.560739517 0.568668306 0.576357245 0.584310412 0.592045546 0.600040197 0.608081162 0.612108469 0.613790214 0.634869039 0.639847219 0.641837656 0.661328912   
 23 0.158500910 0.170003816 0.182334185 0.194461122 0.206751302 0.218099862 0.228236303 0.235478863 0.240452021 0.245441824 0.250215590 0.254900008 0.259546667 0.263599694 0.268213391 0.272422463 0.276737452 0.281068742 0.285561949 0.289703697 0.293668360 0.297794074 0.301854700 0.306009322 0.310611010 0.314811021 0.319151819 0.323036581 0.327236950 0.331637800 0.335848391 0.340173692 0.344147533 0.348263085 0.352418363 0.356641650 0.360810190 0.364571571 0.368241102 0.372044653 0.375467002 0.379407793 0.382878423 0.386152446 0.389270544 0.392658919 0.395440489 0.398556679 0.401458949 0.405785114 0.411814690 0.416995704 0.422519565 0.427702159 0.433394909 0.439067721 0.444949746 0.450908870 0.456977874 0.463120282 0.469089448 0.475366771 0.481992036 0.488534391 0.495293319 0.501917660 0.508962631 0.515975416 0.522897661 0.530331671 0.537598610 0.545290887 0.552682519 0.560514212 0.568107903 0.575960159 0.583595634 0.591485202 0.599418402 0.603393137 0.605053663 0.625833154 0.630739212 0.632697880 0.651905954   
 24 0.155145466 0.166452527 0.178575471 0.190504879 0.202599689 0.213776857 0.223770112 0.230915040 0.235821337 0.240744829 0.245457307 0.250082850 0.254672170 0.258679628 0.263237983 0.267399818 0.271666259 0.275949240 0.280391753 0.284489751 0.288414329 0.292497516 0.296517253 0.300629765 0.305181921 0.309339881 0.313636631 0.317485541 0.321645021 0.326001942 0.330172151 0.334455460 0.338393539 0.342471182 0.346588165 0.350772262 0.354902744 0.358632952 0.362272888 0.366044790 0.369441688 0.373348862 0.376793385 0.380044401 0.383141905 0.386505485 0.389271557 0.392367035 0.395251691 0.399551600 0.405541688 0.410695374 0.416185766 0.421338975 0.426993728 0.432627767 0.438466847 0.444380611 0.450401425 0.456493258 0.462412983 0.468634903 0.475198358 0.481678545 0.488370508 0.494928032 0.501898527 0.508835375 0.515681028 0.523029327 0.530210793 0.537809551 0.545109391 0.552841067 0.560335517 0.568082511 0.575613081 0.583391547 0.591210425 0.595122278 0.596748829 0.617228985 0.622050464 0.623962462 0.642882407   
 25 0.151989654 0.163113803 0.175043106 0.186788335 0.198701203 0.209719121 0.219579786 0.226634488 0.231479019 0.236341313 0.240997285 0.245568722 0.250105292 0.254071146 0.258578658 0.262697309 0.266919345 0.271158189 0.275554389 0.279612571 0.283500731 0.287545294 0.291527897 0.295602113 0.300109118 0.304228902 0.308485627 0.312302202 0.316424578 0.320741564 0.324875206 0.329120427 0.333026201 0.337069571 0.341151863 0.345300466 0.349396527 0.353098661 0.356711954 0.360455304 0.363829464 0.367706120 0.371127188 0.374357641 0.377436757 0.380777925 0.383530349 0.386607140 0.389476031 0.393752426 0.399706692 0.404835612 0.410295397 0.415421516 0.421040893 0.426638544 0.432436973 0.438307613 0.444282323 0.450325459 0.456197023 0.462364972 0.468867958 0.475286782 0.481912553 0.488403499 0.495299697 0.502160370 0.508928537 0.516190231 0.523284614 0.530787945 0.537993610 0.545622289 0.553013861 0.560651422 0.568072081 0.575733960 0.583432198 0.587271273 0.588851929 0.609032571 0.613758028 0.615609288 0.634236217   
 26 0.149023592 0.159976989 0.171725661 0.183299363 0.195042968 0.205913067 0.215651095 0.222622603 0.227410138 0.232216030 0.236820057 0.241341770 0.245829970 0.249757811 0.254218787 0.258298099 0.262479633 0.266678244 0.271032214 0.275054216 0.278909415 0.282918990 0.286867976 0.290907562 0.295373440 0.299458742 0.303679168 0.307466686 0.311555535 0.315836340 0.319936931 0.324147761 0.328024447 0.332036912 0.336087942 0.340204448 0.344269454 0.347946346 0.351535857 0.355253547 0.358607382 0.362456590 0.365856677 0.369068742 0.372131586 0.375452638 0.378193021 0.381253123 0.384107977 0.388363272 0.394285172 0.399391741 0.404823482 0.409924656 0.415511042 0.421074510 0.426834524 0.432664126 0.438594580 0.444590688 0.450415373 0.456530601 0.462974370 0.469332755 0.475892991 0.482317537 0.489139587 0.495923787 0.502613604 0.509787798 0.516793609 0.524200022 0.531308889 0.538832009 0.546117127 0.553641379 0.560947418 0.568487525 0.576059222 0.579816282 0.581339717 0.601220608 0.605839312 0.607616544 0.625946045   
 27 0.146237507 0.157031685 0.168612048 0.180026114 0.191612393 0.202345476 0.211970195 0.218865037 0.223600119 0.228354096 0.232910424 0.237386495 0.241830394 0.245723680 0.250142127 0.254185647 0.258330345 0.262492388 0.266807914 0.270797163 0.274622709 0.278600603 0.282519281 0.286527574 0.290956229 0.295010388 0.299198061 0.302959502 0.307018161 0.311266333 0.315337181 0.319516957 0.323367625 0.327352315 0.331375241 0.335462898 0.339499950 0.343154401 0.346722662 0.350417376 0.353753269 0.357577741 0.360959083 0.364154935 0.367203325 0.370506436 0.373236299 0.376281470 0.379123896 0.383360356 0.389253020 0.394339561 0.399745643 0.404823810 0.410379499 0.415910751 0.421634346 0.427424729 0.433312774 0.439263433 0.445042461 0.451106071 0.457491815 0.463790447 0.470285803 0.476644069 0.483392149 0.490099519 0.496710330 0.503796220 0.510711968 0.518019795 0.525029659 0.532444596 0.539620042 0.547027290 0.554214299 0.561627686 0.569067359 0.572733760 0.574189305 0.593770564 0.598272085 0.599962831 0.617990792   
 28 0.143621966 0.154267743 0.165691301 0.176956952 0.188397124 0.199003294 0.208523497 0.215347797 0.220034599 0.224740878 0.229253441 0.233687803 0.238091201 0.241953120 0.246332750 0.250343770 0.254455030 0.258583963 0.262864560 0.266824275 0.270623088 0.274572492 0.278463960 0.282444119 0.286839038 0.290865183 0.295023382 0.298761576 0.302793205 0.307011992 0.311056167 0.315208077 0.319035530 0.322995365 0.326993078 0.331054956 0.335066944 0.338701367 0.342250824 0.345925093 0.349245101 0.353047460 0.356412262 0.359593719 0.362629473 0.365916550 0.368637294 0.371669233 0.374500692 0.378720433 0.384586781 0.389655292 0.395037979 0.400094867 0.405621886 0.411122888 0.416811943 0.422564864 0.428412020 0.434318691 0.440053046 0.446066141 0.452394873 0.458634526 0.465065569 0.471357703 0.478031904 0.484662145 0.491193146 0.498189956 0.505014360 0.512222111 0.519130707 0.526435137 0.533497870 0.540784717 0.547848463 0.555130661 0.562433004 0.566000640 0.567378402 0.586659789 0.591034710 0.592627227 0.610349774   
 29 0.141167596 0.151675150 0.162952796 0.174080491 0.185385078 0.195873797 0.205297604 0.212057099 0.216699585 0.221362084 0.225834593 0.230230808 0.234597221 0.238430753 0.242775053 0.246756673 0.250837654 0.254936576 0.259185612 0.263118714 0.266893595 0.270817429 0.274684459 0.278639406 0.283003956 0.287005037 0.291136771 0.294854343 0.298861742 0.303054184 0.307074547 0.311201513 0.315008342 0.318946064 0.322921336 0.326960057 0.330949694 0.334566504 0.338099331 0.341755480 0.345061541 0.348844171 0.352194339 0.355363220 0.358387917 0.361660779 0.364373714 0.367393970 0.370215714 0.374420673 0.380263448 0.385315746 0.390677035 0.395714313 0.401214540 0.406686932 0.412343144 0.418060184 0.423867941 0.429731935 0.435422629 0.441386133 0.447658867 0.453840166 0.460207343 0.466433495 0.473033816 0.479586720 0.486037165 0.492944181 0.499675930 0.506782353 0.513587654 0.520779371 0.527726531 0.534889698 0.541826367 0.548972964 0.556133211 0.559594452 0.560885072 0.579866707 0.584106028 0.585589409 0.603002846   
 30 0.138865292 0.149244145 0.160386026 0.171385586 0.182564408 0.192944512 0.202279553 0.208979547 0.213581353 0.218203723 0.222639605 0.227001011 0.231333733 0.235141590 0.239453793 0.243408859 0.247462496 0.251534343 0.255754828 0.259664059 0.263417572 0.267318517 0.271163762 0.275096178 0.279433370 0.283412099 0.287520170 0.291219503 0.295205325 0.299374253 0.303373396 0.307478130 0.311266720 0.315184802 0.319140136 0.323158294 0.327128083 0.330729336 0.334247589 0.337887704 0.341181636 0.344946742 0.348284096 0.351441979 0.354457080 0.357717425 0.360423654 0.363433659 0.366246909 0.370438814 0.376260430 0.381298214 0.386639953 0.391659021 0.397134185 0.402579516 0.408204436 0.413887024 0.419656724 0.425479233 0.431127101 0.437041879 0.443259507 0.449382991 0.455686808 0.461847007 0.468373567 0.474848837 0.481218070 0.488034576 0.494672507 0.501676261 0.508376360 0.515453339 0.522282243 0.529318750 0.536124706 0.543131769 0.550145447 0.553493202 0.554688096 0.573369920 0.577465355 0.578829467 0.595930457   
 31 0.136706159 0.146965191 0.157980770 0.168861359 0.179923564 0.190203235 0.199456573 0.206101999 0.210666493 0.215252101 0.219654545 0.223984212 0.228286266 0.232070997 0.236354053 0.240285158 0.244314149 0.248361617 0.252556384 0.256444246 0.260178745 0.264059275 0.267885149 0.271797478 0.276110142 0.280068934 0.284155935 0.287839204 0.291805953 0.295953870 0.299934238 0.304019213 0.307791770 0.311692476 0.315630168 0.319630086 0.323582262 0.327169925 0.330675453 0.334301502 0.337584943 0.341334492 0.344660640 0.347809047 0.350815862 0.354065180 0.356765807 0.359766752 0.362572610 0.366753072 0.372555733 0.377580523 0.382904321 0.387906492 0.393358082 0.398777753 0.404372782 0.410022199 0.415755033 0.421537131 0.427142978 0.433009833 0.439173073 0.445239276 0.451480091 0.457574427 0.464027256 0.470424592 0.476712018 0.483437389 0.489980370 0.496880233 0.503473461 0.510433614 0.517141819 0.524048984 0.530720949 0.537584782 0.544447660 0.547675431 0.548766494 0.567148507 0.571092308 0.572327733 0.589113235   
 32 0.134681448 0.144828945 0.155727044 0.166497141 0.177451223 0.187638059 0.196816221 0.203411594 0.207941905 0.212493852 0.216865763 0.221166521 0.225440711 0.229204595 0.233461231 0.237370819 0.241377607 0.245403156 0.249574766 0.253443569 0.257161200 0.261023551 0.264832228 0.268726736 0.273017436 0.276958585 0.281026840 0.284696072 0.288645864 0.292775184 0.296738982 0.300806403 0.304564923 0.308450371 0.312372476 0.316356301 0.320292950 0.323868781 0.327363253 0.330976993 0.334251434 0.337987244 0.341303647 0.344443858 0.347443640 0.350683302 0.353379220 0.356372267 0.359171748 0.363342136 0.369127810 0.374140918 0.379448295 0.384434670 0.389864057 0.395259321 0.400825679 0.406443059 0.412140101 0.417882770 0.423447251 0.429266840 0.435376406 0.441385746 0.447563946 0.453592420 0.459971547 0.466290712 0.472495675 0.479129314 0.485576332 0.492371202 0.498855859 0.505697548 0.512282789 0.519057989 0.525592804 0.532310009 0.539018333 0.542120039 0.543099940 0.561182201 0.564967334 0.566065431 0.582532585   
 33 0.132782653 0.142826289 0.153615087 0.164282560 0.175136358 0.185237363 0.194346309 0.200895801 0.205394790 0.209915921 0.214259967 0.218534425 0.222783253 0.226528406 0.230761126 0.234651357 0.238638178 0.242644072 0.246794850 0.250646681 0.254349381 0.258195609 0.261989087 0.265867800 0.270138860 0.274064422 0.278116047 0.281773031 0.285707921 0.289820731 0.293769896 0.297821909 0.301568151 0.305440187 0.309348643 0.313318312 0.317241251 0.320806861 0.324291795 0.327894777 0.331161529 0.334885269 0.338193268 0.341326475 0.344320267 0.347551495 0.350243509 0.353229672 0.356023610 0.360185206 0.365955681 0.370958269 0.376250416 0.381222010 0.386630446 0.392002344 0.397541106 0.403127491 0.408789724 0.414493710 0.420017421 0.425790370 0.431846887 0.437799782 0.443915606 0.449878216 0.456183642 0.462424368 0.468546361 0.475087643 0.481437773 0.488126636 0.494501203 0.501222849 0.507682979 0.514323890 0.520718813 0.527286291 0.533836484 0.536806703 0.537668526 0.555451095 0.559071004 0.560023844 0.576170087   
 34 0.131001458 0.140948296 0.151635319 0.162207395 0.172968134 0.182989731 0.192034960 0.198542356 0.203012615 0.207505554 0.211824179 0.216074631 0.220300436 0.224028766 0.228239790 0.232112631 0.236081541 0.240069792 0.244201854 0.248038590 0.251728117 0.255560040 0.259340107 0.263204902 0.267458409 0.271370202 0.275407106 0.279053479 0.282975286 0.287073493 0.291009843 0.295048237 0.298783839 0.302644163 0.306540638 0.310497820 0.314408779 0.317965537 0.321442306 0.325035989 0.328296185 0.332009286 0.335310102 0.338437319 0.341426015 0.344649911 0.347338736 0.350318938 0.353108108 0.357261926 0.363018751 0.368011802 0.373289913 0.378247559 0.383635998 0.388985515 0.394497633 0.400053889 0.405682087 0.411348194 0.416831613 0.422558397 0.428562433 0.434459120 0.440512866 0.446409583 0.452641308 0.458803326 0.464841813 0.471290261 0.477542609 0.484124511 0.490387678 0.496987730 0.503320873 0.509825349 0.516077757 0.522492647 0.528881550 0.531715155 0.532452762 0.549935877 0.553384662 0.554184854 0.570007920   
 35 0.129329726 0.139186278 0.149778441 0.160261765 0.170936063 0.180884108 0.189870581 0.196339309 0.200783208 0.205250278 0.209545657 0.213774279 0.217979133 0.221692294 0.225883693 0.229740903 0.233693704 0.237666115 0.241781399 0.245604664 0.249282569 0.253101856 0.256870091 0.260722548 0.264960468 0.268860102 0.272884041 0.276521206 0.280431479 0.284516841 0.288441926 0.292468369 0.296194732 0.300044835 0.303930819 0.307877064 0.311777532 0.315326720 0.318796456 0.322382063 0.325636774 0.329340577 0.332635164 0.335757315 0.338741779 0.341959268 0.344645500 0.347620517 0.350405514 0.354552567 0.360296994 0.365281343 0.370546341 0.375490725 0.380860150 0.386188000 0.391674310 0.397201210 0.402796000 0.408424854 0.413868397 0.419549435 0.425501436 0.431342185 0.437334001 0.443164855 0.449322820 0.455405921 0.461360395 0.467715502 0.473869234 0.480343372 0.486493826 0.492970973 0.499175400 0.505541563 0.511649132 0.517908990 0.524133682 0.526826024 0.527433872 0.544617534 0.547889769 0.548530936 0.564028800   
 36 0.127759546 0.137531742 0.148035377 0.158436000 0.169029832 0.178909659 0.187841848 0.194275022 0.198694661 0.203137979 0.207412079 0.211620733 0.215806499 0.219506025 0.223679572 0.227522731 0.231461048 0.235419214 0.239519387 0.243330687 0.246998325 0.250806421 0.254564226 0.258405834 0.262629747 0.266518742 0.270531148 0.274160385 0.278060555 0.282134533 0.286049783 0.290065676 0.293784052 0.297625244 0.301502109 0.305438757 0.309330016 0.312872678 0.316336423 0.319915056 0.323165119 0.326860756 0.330150008 0.333267897 0.336248785 0.339460671 0.342144847 0.345115304 0.347896725 0.352037728 0.357770950 0.362747252 0.367999882 0.372931600 0.378282666 0.383589566 0.389050692 0.394548804 0.400110871 0.405702949 0.411106944 0.416742593 0.422642887 0.428427935 0.434358001 0.440122873 0.446207017 0.452210933 0.458080947 0.464342266 0.470396668 0.476762265 0.482798934 0.489151925 0.495226115 0.501452208 0.507412851 0.513515294 0.519573271 0.522120357 0.522593319 0.539477706 0.542568684 0.543044746 0.558215618   
 37 0.126283184 0.135976434 0.146397263 0.156720668 0.167239472 0.177055836 0.185937777 0.192338109 0.196735367 0.201156810 0.205411389 0.209601760 0.213770077 0.217457265 0.221614569 0.225445032 0.229370266 0.233315617 0.237402126 0.241202757 0.244861335 0.248659477 0.252408087 0.256240070 0.260451466 0.264331013 0.268333256 0.271955609 0.275846928 0.279910833 0.283817410 0.287824005 0.291535467 0.295368880 0.299237758 0.303165942 0.307049096 0.310586214 0.314044863 0.317617387 0.320863605 0.324551970 0.327836692 0.330950916 0.333928823 0.337135792 0.339818299 0.342784733 0.345562965 0.349698603 0.355421513 0.360390306 0.365631193 0.370550632 0.375883937 0.381170392 0.386606932 0.392076761 0.397606492 0.403162181 0.408526868 0.414117426 0.419966310 0.425695777 0.431564182 0.437263012 0.443273276 0.449197769 0.454982966 0.461150050 0.467104495 0.473360807 0.479282677 0.485510468 0.491453052 0.497537553 0.503349483 0.509292483 0.515181363 0.517579556 0.517913163 0.534498513 0.537403941 0.537709713 0.552552104   
 38 0.124893099 0.134512290 0.144855484 0.155106559 0.165555209 0.175312355 0.184147567 0.190517485 0.194894060 0.199295267 0.203531832 0.207705393 0.211857677 0.215533659 0.219676092 0.223495051 0.227408409 0.231342152 0.235416308 0.239207372 0.242857873 0.246647149 0.250387579 0.254210979 0.258411139 0.262282312 0.266275495 0.269891858 0.273775339 0.277830303 0.281729251 0.285727620 0.289433092 0.293259680 0.297121465 0.301042199 0.304918200 0.308450520 0.311904758 0.315472007 0.318714947 0.322396904 0.325677633 0.328788757 0.331764132 0.334966719 0.337647885 0.340610743 0.343386173 0.347516865 0.353230208 0.358191818 0.363421440 0.368328899 0.373644888 0.378911257 0.384323567 0.389765501 0.395263284 0.400782883 0.406108439 0.411654055 0.417451739 0.423125714 0.428932518 0.434565216 0.440501511 0.446346402 0.452046275 0.458118796 0.463972688 0.470119119 0.475925297 0.482026964 0.487836719 0.493778288 0.499439895 0.505221725 0.510939598 0.513185620 0.513375878 0.529662490 0.532378674 0.532509565 0.547022104   
 39 0.123581983 0.133131444 0.143401623 0.153584749 0.163967535 0.173669249 0.182460830 0.188802421 0.193159729 0.197542131 0.201761991 0.205919981 0.210057467 0.213723212 0.217851952 0.221660405 0.225562930 0.229486078 0.233548939 0.237331331 0.240974620 0.244755894 0.248489022 0.252304763 0.256494731 0.260358393 0.264343441 0.267954588 0.271831095 0.275878012 0.279770166 0.283761203 0.287461400 0.291281909 0.295137435 0.299051523 0.302921176 0.306449264 0.309899718 0.313462257 0.316702425 0.320378602 0.323655874 0.326764256 0.329737425 0.332936108 0.335616112 0.338575691 0.341348559 0.345474690 0.351178974 0.356133640 0.361352265 0.366247892 0.371546894 0.376793414 0.382181764 0.387596071 0.393062115 0.398545831 0.403832316 0.409333110 0.415079743 0.420698285 0.426443487 0.432009906 0.437872142 0.443637192 0.449251503 0.455229074 0.460981846 0.467017859 0.472707629 0.478682369 0.484358281 0.490155786 0.495665640 0.501284838 0.506829977 0.508921027 0.508964658 0.524952769 0.527476370 0.527428448 0.541610181   
 40 0.122342698 0.131826296 0.142027512 0.152146533 0.162467256 0.172116756 0.180867374 0.187182412 0.191521689 0.195886493 0.200090766 0.204234257 0.208357960 0.212014228 0.216130286 0.219929025 0.223821551 0.227734938 0.231787384 0.235561877 0.239198610 0.242972627 0.246699110 0.250507891 0.254688501 0.258545399 0.262523055 0.266129583 0.269999772 0.274039418 0.277925432 0.281909823 0.285605311 0.289420396 0.293270260 0.297178358 0.301042229 0.304566592 0.308013678 0.311572015 0.314809710 0.318480641 0.321754754 0.324860722 0.327831924 0.331026971 0.333705962 0.336662531 0.339432925 0.343554705 0.349250257 0.354198068 0.359405875 0.364289731 0.369571865 0.374798656 0.380163223 0.385549992 0.390984416 0.396432400 0.401679814 0.407135844 0.412831485 0.418394566 0.424078137 0.429578155 0.435366243 0.441051215 0.446579546 0.452461928 0.458113164 0.464038312 0.469611019 0.475458086 0.480999261 0.486651748 0.492008746 0.497463971 0.502834976 0.504768848 0.504662812 0.520352781 0.522681236 0.522450984 0.536301136   
 41 0.121168308 0.130589396 0.140725225 0.150783449 0.161045372 0.170645460 0.179357320 0.185647294 0.189969555 0.194317773 0.198507339 0.202637196 0.206747949 0.210395351 0.214499503 0.218289182 0.222172379 0.226076677 0.230119422 0.233886570 0.237517253 0.241284564 0.245004937 0.248807311 0.252979249 0.256829888 0.260800719 0.264403015 0.268267423 0.272300363 0.276180774 0.280159026 0.283850253 0.287660331 0.291505039 0.295407563 0.299266130 0.302787095 0.306231081 0.309785545 0.313021034 0.316687047 0.319958270 0.323061943 0.326031297 0.329222947 0.331900895 0.334854543 0.337622613 0.341740102 0.347427100 0.352367938 0.357564956 0.362436920 0.367702186 0.372909337 0.378250092 0.383609384 0.389012218 0.394424409 0.399632722 0.405043930 0.410688609 0.416196138 0.421818018 0.427251488 0.432965249 0.438569993 0.444012105 0.449799001 0.455348343 0.461162239 0.466617256 0.472336143 0.477741897 0.483248621 0.488451809 0.493742049 0.498937756 0.500712454 0.500454426 0.515846670 0.517977655 0.517562449 0.531080425   
 42 0.120052077 0.129413545 0.139487028 0.149487317 0.159693167 0.169246137 0.177921087 0.184187189 0.188493237 0.192825660 0.197001263 0.201118156 0.205216601 0.208855584 0.212948427 0.216729522 0.220603853 0.224499553 0.228533119 0.232293338 0.235918313 0.239679307 0.243393913 0.247190252 0.251354009 0.255198807 0.259163201 0.262761563 0.266620547 0.270647138 0.274522275 0.278494775 0.282181978 0.285987377 0.289827198 0.293724477 0.297578037 0.301095784 0.304536849 0.308087617 0.311320961 0.314982325 0.318250716 0.321352214 0.324319750 0.327508032 0.330184937 0.333135664 0.335901320 0.340014488 0.345692903 0.350626588 0.355812639 0.360672534 0.365920871 0.371108174 0.376425087 0.381756783 0.387127966 0.392504305 0.397673368 0.403039664 0.408633262 0.414085180 0.419645250 0.425011963 0.430651307 0.436175585 0.441531211 0.447222412 0.452669501 0.458371848 0.463708788 0.469299078 0.474568844 0.479929179 0.484977841 0.490102321 0.495121866 0.496735901 0.496324003 0.511418819 0.513350785 0.512748361 0.525933862   
 43 0.118987471 0.128291756 0.138305441 0.148250133 0.158402190 0.167909920 0.176549360 0.182792500 0.187082961 0.191400200 0.195562363 0.199666753 0.203753352 0.207384229 0.211466193 0.215239018 0.219104841 0.222992241 0.227016956 0.230770484 0.234389976 0.238144860 0.241853923 0.245644420 0.249800324 0.253639430 0.257597685 0.261192203 0.265045971 0.269066453 0.272936493 0.276903421 0.280586749 0.284387589 0.288222671 0.292114884 0.295963556 0.299478143 0.302916348 0.306463480 0.309694648 0.313351423 0.316616982 0.319716245 0.322681844 0.325866759 0.328542471 0.331490219 0.334253341 0.338362008 0.344031662 0.348957837 0.354132712 0.358980209 0.364211351 0.369378597 0.374671459 0.379975379 0.385314733 0.390655041 0.395784616 0.401105821 0.406648248 0.412044346 0.417542458 0.422842264 0.428407013 0.433850646 0.439119577 0.444714874 0.450059444 0.455650002 0.460868597 0.466329932 0.471463323 0.476676822 0.481570452 0.486528635 0.491371393 0.492823660 0.492256463 0.507054448 0.508785963 0.507994771 0.520847738   
 44 0.117968164 0.127217263 0.137173221 0.147064209 0.157164261 0.166628197 0.175233155 0.181453958 0.185729250 0.190031722 0.194180772 0.198272988 0.202348039 0.205970928 0.210042268 0.213806957 0.217664421 0.221543685 0.225559741 0.229306683 0.232920706 0.236669570 0.240373135 0.244157881 0.248306066 0.252139568 0.256091714 0.259682417 0.263530970 0.267545432 0.271410406 0.275371790 0.279051185 0.282847494 0.286677808 0.290564954 0.294408768 0.297920138 0.301355362 0.304898798 0.308127671 0.311779767 0.315042406 0.318139255 0.321102798 0.324284166 0.326958477 0.329903066 0.332663476 0.336767316 0.342427820 0.347346067 0.352509320 0.357343972 0.362557590 0.367704421 0.372972906 0.378248781 0.383555979 0.388860017 0.393949896 0.399225742 0.404716760 0.410056859 0.415492833 0.420725554 0.426215529 0.431578368 0.436760366 0.442259580 0.447501481 0.452980071 0.458080053 0.463412285 0.468409032 0.473475456 0.478213727 0.483005345 0.487670928 0.488960683 0.488237232 0.502738833 0.504269183 0.503288150 0.515808702   
 45 0.116987988 0.126183465 0.136083320 0.145922020 0.155971423 0.165392563 0.173963711 0.180162519 0.184422910 0.188710853 0.192846969 0.196927145 0.200990751 0.204605669 0.208666474 0.212423027 0.216272131 0.220143244 0.224150643 0.227890953 0.231499434 0.235242188 0.238940164 0.242719069 0.246859491 0.250687301 0.254633278 0.258219987 0.262063205 0.266071558 0.269931346 0.273887098 0.277562439 0.281354040 0.285179496 0.289061427 0.292900205 0.296408117 0.299840152 0.303379714 0.306606084 0.310253322 0.313512772 0.316606939 0.319568127 0.322745770 0.325418323 0.328359514 0.331116915 0.335215539 0.340866387 0.345776081 0.350927174 0.355748445 0.360944062 0.366070032 0.371313721 0.376561135 0.381835848 0.387103260 0.392153054 0.397383273 0.402822673 0.408106506 0.413480133 0.418645501 0.424060524 0.429342389 0.434437335 0.439840347 0.444979429 0.450345963 0.455327272 0.460530251 0.465390265 0.470309556 0.474892348 0.479517251 0.484005570 0.485132486 0.484252304 0.498458147 0.499786973 0.498615593 0.510804117   
