0.5390887856,0.0191217642
0.5088053346,0.0875371322
0.5112771392,0.0140822409
0.4838786125,0.1222846135
0.4838786125,0.1222846135
0.4617205560,0.1022856236
0.4575354457,0.1075904518
0.4575354457,0.1075904518
0.4370363355,0.1412111968
0.4256198108,0.1170949414
0.4079054296,0.1469719857
0.4079054296,0.1469719857
0.4079054296,0.1469719857
0.4055094421,0.0986950696
0.4055094421,0.0986950696
0.4055094421,0.0986950696
0.3921556175,0.1274510324
0.4055094421,0.0986950696
0.4055094421,0.0986950696
0.3921556175,0.1274510324
0.3921556175,0.1274510324
0.3894240260,0.1275705546
0.3775085211,0.1103995666
0.3775085211,0.1103995666
0.3775085211,0.1103995666
0.3638598323,0.0954492390
0.3749587238,0.1108955070
0.3749587238,0.1108955070
0.3866634667,0.0899896622
0.3749587238,0.1108955070
0.3775085211,0.1103995666
0.3775085211,0.1103995666
0.3635206223,0.1370590627
0.3638598323,0.0954492390
0.3638598323,0.0954492390
0.3529006243,0.1241563261
0.3635206223,0.1370590627
0.3614754975,0.0962585807
0.3638598323,0.0954492390
0.3750999570,0.0712668374
0.3750999570,0.0712668374
0.3750999570,0.0712668374
0.3638598323,0.0954492390
0.3614754975,0.0962585807
0.3614754975,0.0962585807
0.3638598323,0.0954492390
0.3614754975,0.0962585807
0.3509279788,0.1204285845
0.3488833606,0.0833659396
0.3369955122,0.1074511185
0.3614754975,0.0962585807
0.3509279788,0.1204285845
0.3509279788,0.1204285845
0.3509279788,0.1204285845
0.3529006243,0.1241563261
0.3486524522,0.1219720691
0.3488833606,0.0833659396
0.3391971290,0.0706843138
0.3488833606,0.0833659396
0.3488833606,0.0833659396
0.3387485445,0.1459256262
0.3282952905,0.2199154496
0.3387485445,0.1459256262
0.3365784585,0.1480739117
0.3460909128,0.1286034137
0.3488833606,0.0833659396
0.3486524522,0.1219720691
0.3503875434,0.1641143858
0.3399775326,0.1936425865
0.3494953215,0.2132503390
0.3494953215,0.2132503390
0.3494953215,0.2132503390
0.3389861584,0.2437007874
0.3503875434,0.1641143858
0.3503875434,0.1641143858
0.3503875434,0.1641143858
0.3406471312,0.1486633569
0.3399775326,0.1936425865
0.3380485773,0.1912796646
0.3290961087,0.1735522300
0.3282952905,0.2199154496
0.3380485773,0.1912796646
0.3380485773,0.1912796646
0.3503875434,0.1641143858
0.3503875434,0.1641143858
0.3503875434,0.1641143858
0.3406471312,0.1486633569
0.3503875434,0.1641143858
0.3523973823,0.1673976928
0.3523973823,0.1673976928
0.3529006243,0.1241563261
0.3529006243,0.1241563261
0.3635206223,0.1370590627
0.3509279788,0.1204285845
0.3488833606,0.0833659396
0.3509279788,0.1204285845
0.3486524522,0.1219720691
0.3511168361,0.0822953135
0.3409942389,0.1088716686
0.3509279788,0.1204285845
0.3409942389,0.1088716686
0.3511168361,0.0822953135
0.3391310871,0.1057001650
0.3409942389,0.1088716686
0.3391310871,0.1057001650
0.3278101385,0.1297231019
0.3188401759,0.1555731446
0.3171128333,0.1540903896
0.3075252473,0.1383166462
0.3171128333,0.1540903896
0.3290961087,0.1735522300
0.3296053708,0.1319849491
0.3296053708,0.1319849491
0.3391310871,0.1057001650
0.3296053708,0.1319849491
0.3278101385,0.1297231019
0.3257697225,0.1320369691
0.3192148507,0.1170949414
0.3391310871,0.1057001650
0.3387485445,0.1459256262
0.3391310871,0.1057001650
0.3391310871,0.1057001650
0.3387485445,0.1459256262
0.3509279788,0.1204285845
0.3387485445,0.1459256262
0.3511168361,0.0822953135
0.3587713242,0.1025665700
0.3587713242,0.1025665700
0.3614754975,0.0962585807
0.3588221669,0.0658863410
0.3614759445,0.0601041764
0.3614759445,0.0601041764
0.3509279788,0.1204285845
0.3509279788,0.1204285845
0.3509279788,0.1204285845
0.3509279788,0.1204285845
0.3614754975,0.0962585807
0.3509279788,0.1204285845
0.3610919714,0.1383506209
0.3614754975,0.0962585807
0.3610919714,0.1383506209
0.3638598323,0.0954492390
0.3638598323,0.0954492390
0.3387485445,0.1459256262
0.3272715807,0.1716596037
0.3387485445,0.1459256262
0.3509279788,0.1204285845
0.3614754975,0.0962585807
0.3614754975,0.0962585807
0.3509279788,0.1204285845
0.3391310871,0.1057001650
0.3509279788,0.1204285845
0.3509279788,0.1204285845
0.3614754975,0.0962585807
0.3610919714,0.1383506209
0.3509279788,0.1204285845
0.3509279788,0.1204285845
0.3638091087,0.0598543137
0.3529006243,0.1241563261
0.3614754975,0.0962585807
0.3638598323,0.0954492390
0.3614754975,0.0962585807
0.3610919714,0.1383506209
0.3614754975,0.0962585807
0.3614754975,0.0962585807
0.3614754975,0.0962585807
0.3610919714,0.1383506209
0.3635206223,0.1370590627
0.3635206223,0.1370590627
0.3638598323,0.0954492390
0.3635206223,0.1370590627
0.3749587238,0.1108955070
0.3743887544,0.1568839103
0.3743887544,0.1568839103
0.3743887544,0.1568839103
0.3749587238,0.1108955070
0.3749587238,0.1108955070
0.3635206223,0.1370590627
0.3635206223,0.1370590627
0.3635206223,0.1370590627
0.3635206223,0.1370590627
0.3743887544,0.1568839103
0.3635206223,0.1370590627
0.3635206223,0.1370590627
0.3743887544,0.1568839103
0.3769850433,0.1558979750
0.3749587238,0.1108955070
0.3749587238,0.1108955070
0.3775085211,0.1103995666
0.3775085211,0.1103995666
0.3635206223,0.1370590627
0.3627897203,0.1845938712
0.3627897203,0.1845938712
0.3638294041,0.2414525598
0.3746270537,0.2657212019
0.3914059103,0.1773123294
0.3760238588,0.2077257037
0.3886258006,0.1779275090
0.3894240260,0.1275705546
0.4015883803,0.1531979740
0.3886258006,0.1779275090
0.3769850433,0.1558979750
0.3886258006,0.1779275090
0.3743887544,0.1568839103
0.3743887544,0.1568839103
0.3627897203,0.1845938712
0.3769850433,0.1558979750
0.3769850433,0.1558979750
0.3894240260,0.1275705546
0.3769850433,0.1558979750
0.3792027235,0.1609962285
0.3769850433,0.1558979750
0.3886258006,0.1779275090
0.3914059103,0.1773123294
0.3914059103,0.1773123294
0.3914059103,0.1773123294
0.3914059103,0.1773123294
0.3921556175,0.1274510324
0.3769850433,0.1558979750
0.3921556175,0.1274510324
0.3894240260,0.1275705546
0.3894240260,0.1275705546
0.4055094421,0.0986950696
0.4083797336,0.0996359810
0.4079054296,0.1469719857
0.4049737453,0.1466386169
0.3921556175,0.1274510324
0.3921556175,0.1274510324
0.3944593668,0.1339535117
0.3921556175,0.1274510324
0.3921556175,0.1274510324
0.3921556175,0.1274510324
0.3914059103,0.1773123294
0.4049737453,0.1466386169
0.4189277291,0.1216446906
0.4225324690,0.1155947521
0.4079054296,0.1469719857
0.4225324690,0.1155947521
0.4409538805,0.1351621002
0.4442811906,0.1373334080
0.4617205560,0.1022856236
0.4617205560,0.1022856236
0.4609380364,0.1579260081
0.4677320421,0.0372224972
0.4861623645,0.0099167163
0.5323751569,-0.0059597730
0.5323751569,-0.0059597730
0.5628220439,-0.0041470597
0.5869700313,-0.0120890038
0.6791329980,0.0049397852
0.4868073463,-0.0082990238
0.4670711458,0.1588453054
0.4670711458,0.1588453054
0.4468169212,0.1358311772
0.4305235744,0.1705472022
0.4133248031,0.1478564292
0.4133248031,0.1478564292
0.4108945429,0.0989720002
0.3973627687,0.1281184256
0.3973627687,0.1281184256
0.3819969893,0.1568506360
0.3825185597,0.1108796820
0.3842373490,0.1621170640
0.3704629540,0.1423227489
0.3825185597,0.1108796820
0.3819969893,0.1568506360
0.3683508933,0.1378023624
0.3676185608,0.1858423650
0.3825185597,0.1108796820
0.3683508933,0.1378023624
0.3683508933,0.1378023624
0.3683508933,0.1378023624
0.3550486267,0.1651329696
0.3550486267,0.1651329696
0.3683508933,0.1378023624
0.3570792973,0.1685530096
0.3683508933,0.1378023624
0.3575814962,0.1248605028
0.3555885553,0.1209891513
0.3532885909,0.1224599481
0.3224352002,0.2000335157
0.2931752205,0.3280293345
0.3120181859,0.2252807468
0.3316273689,0.1727409363
0.3334710598,0.1747454703
0.3321663737,0.1303613484
0.3213312328,0.1549763829
0.3213312328,0.1549763829
0.3213312328,0.1549763829
0.3321663737,0.1303613484
0.3321663737,0.1303613484
0.3321663737,0.1303613484
0.3132682741,0.1402506232
0.3249307871,0.1241175458
0.3234500587,0.1176853701
0.3436328471,0.1061007828
0.3217331171,0.1157301143
0.3303855360,0.0947363228
0.3149396777,0.1099982336
0.3217331171,0.1157301143
0.3199611306,0.0831018910
0.3324144781,0.0928770229
0.3324144781,0.0928770229
0.3324144781,0.0928770229
0.3455151916,0.1094055995
0.3436328471,0.1061007828
0.3341941833,0.0956857502
0.3324144781,0.0928770229
0.3234500587,0.1176853701
0.3132682741,0.1402506232
0.3301039040,0.1326191425
0.3217331171,0.1157301143
0.3341141939,0.0636419877
0.3132682741,0.1402506232
0.3303855360,0.0947363228
0.3321663737,0.1303613484
0.3341141939,0.0636419877
0.3324144781,0.0928770229
0.3324144781,0.0928770229
0.3234500587,0.1176853701
0.3324144781,0.0928770229
0.3217331171,0.1157301143
0.3234500587,0.1176853701
0.3234500587,0.1176853701
0.3217331171,0.1157301143
0.3199611306,0.0831018910
0.3339803219,0.1327408999
0.3245867789,0.1625961214
0.3303855360,0.0947363228
