  3424
   1500.3   0.18778   0.00255
   1500.8   0.18783   0.00191
   1501.2   0.18794   0.00189
   1501.7   0.18760   0.00211
   1502.1   0.18732   0.00232
   1502.5   0.18740   0.00238
   1502.9   0.18751   0.00208
   1503.4   0.18756   0.00279
   1503.8   0.18767   0.00347
   1504.3   0.18765   0.00336
   1504.7   0.18777   0.00298
   1505.1   0.18808   0.00271
   1505.6   0.18824   0.00320
   1506.0   0.18796   0.00307
   1506.4   0.18755   0.00260
   1506.9   0.18755   0.00253
   1507.3   0.18802   0.00253
   1507.8   0.18838   0.00251
   1508.2   0.18816   0.00223
   1508.6   0.18801   0.00195
   1509.1   0.18804   0.00250
   1509.5   0.18800   0.00314
   1510.0   0.18823   0.00310
   1510.4   0.18829   0.00237
   1510.8   0.18793   0.00202
   1511.3   0.18791   0.00218
   1511.7   0.18822   0.00254
   1512.2   0.18821   0.00261
   1512.6   0.18794   0.00250
   1513.0   0.18802   0.00280
   1513.5   0.18810   0.00307
   1513.9   0.18797   0.00289
   1514.4   0.18800   0.00277
   1514.8   0.18824   0.00221
   1515.3   0.18828   0.00222
   1515.7   0.18822   0.00245
   1516.1   0.18828   0.00249
   1516.6   0.18817   0.00256
   1517.0   0.18830   0.00252
   1517.5   0.18845   0.00280
   1517.9   0.18842   0.00287
   1518.4   0.18808   0.00253
   1518.8   0.18790   0.00201
   1519.3   0.18806   0.00180
   1519.7   0.18842   0.00237
   1520.1   0.18868   0.00267
   1520.6   0.18892   0.00278
   1521.0   0.18899   0.00316
   1521.5   0.18876   0.00326
   1521.9   0.18871   0.00311
   1522.4   0.18864   0.00282
   1522.8   0.18847   0.00283
   1523.3   0.18857   0.00258
   1523.7   0.18863   0.00237
   1524.2   0.18852   0.00199
   1524.6   0.18879   0.00218
   1525.1   0.18876   0.00244
   1525.5   0.18865   0.00250
   1526.0   0.18888   0.00216
   1526.4   0.18879   0.00180
   1526.9   0.18847   0.00212
   1527.3   0.18833   0.00248
   1527.8   0.18880   0.00260
   1528.2   0.18908   0.00269
   1528.7   0.18893   0.00214
